股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ002157,正邦科技,5.68,-0.08,-1.39,-41.2,34917170,198554875.06,1.44,,0,18068138726
SH603897,长城科技,28.9,0.69,2.45,-41.21,4446666,127686853,2.15,24.371,1.73,5965991181
SZ003012,东鹏控股,7.86,-0.08,-1.01,-41.3,3937788,30965756.21,0.61,,2.583,9219780000
SH688151,华强科技,20.95,0.11,0.53,-41.42,800170,16804459,1.1,32.085,1.599,7217275000
SZ300369,绿盟科技,9.23,-0.13,-1.39,-41.43,10864190,100033954.03,1.48,61.135,0.726,7370934132
SH688027,国盾量子,101.15,1.95,1.97,-41.67,603541,60765658,1.34,,0,8111453168
SZ300770,新媒股份,33.85,-1.1,-3.15,-41.69,3138766,106842947.63,1.36,11.918,3.545,7821318242
SH688166,博瑞医药,21.27,0.04,0.19,-41.75,1531260,32426289,0.73,35.011,0.564,8720700000
SZ000860,顺鑫农业,22.19,0.23,1.05,-41.82,10130479,223019027.48,1.37,,0.113,16459809486
SZ300451,创业慧康,6.45,0.02,0.31,-42.04,25668138,162896244.88,1.91,26.868,0.465,9996130613
SZ300685,艾德生物,24.13,-0.38,-1.55,-42.2,2178474,52622322.52,0.55,44.165,0.53,9607517190
SH688026,洁特生物,36.02,0.51,1.44,-42.26,534465,19389548,0.71,34.102,1.187,5055881023
SZ002174,游族网络,8.79,-0.18,-2.01,-42.32,11501225,101506140.01,1.26,,0,8050503435
SH603956,威派格,10.1,0.19,1.92,-42.34,1950502,19493007,0.46,112.816,1.743,5135197166
SH688366,昊海生科,71.99,-0.6,-0.83,-42.34,538180,38810939,0.95,65.207,0.982,12535618700
SZ000656,金科股份,2.58,0,0,-42.41,120532608,309183918.83,2.27,,0,13776466805
SZ300662,科锐国际,35.59,-0.57,-1.58,-42.52,3470272,122596802.6,1.77,24.926,0.582,7005432923
SZ300319,麦捷科技,8.71,-0.11,-1.25,-42.68,17564202,153989835.59,2.36,29.413,0.69,7493132424
SZ002636,金安国纪,8.55,0.06,0.71,-42.71,2878784,24541220.06,0.4,30.952,0.994,6224400000
SH688023,安恒信息,143.58,-0.02,-0.01,-42.74,329945,47444972,0.58,,0,11271704252
SZ300773,拉卡拉,16.59,0.13,0.79,-42.83,8055048,132534042.46,1.06,15.392,0,13272331800
SH603583,捷昌驱动,28.19,-0.46,-1.61,-42.83,1545604,43896874,0.41,35.6,0.776,10831358707
SZ300219,鸿利智汇,9.01,0.02,0.22,-43.01,12975064,117763173.32,1.84,28.464,0,6378570989
SH688002,睿创微纳,44.59,0.57,1.29,-43.09,4286068,192159565,1.19,65.405,0.251,19888199013
SH603738,泰晶科技,23.78,0.27,1.15,-43.26,5933764,140892958,2.17,23.221,1.141,6614023999
SZ300323,华灿光电,6.84,0.09,1.33,-43.28,11698114,79937699.62,1.27,65.012,0,8483217339
SZ002374,中锐股份,6.18,0,0,-43.3,149075729,939829778.98,13.98,,0,6723554379
SZ300476,胜宏科技,16.92,-0.18,-1.05,-43.35,32315678,551557158.78,3.77,19.933,1.135,14613076795
SZ300031,宝通科技,15.49,-0.43,-2.7,-43.4,12668818,197374091.74,3.67,31.239,0.646,6381397037
SH688299,长阳科技,18.4,0.18,0.99,-43.4,5645883,104539311,2.47,29.879,0.543,5247267049
SZ300364,中文在线,8.38,-0.16,-1.87,-43.49,13115953,110100306.97,2.02,581.42,0,6165555745
SH600556,天下秀,6.96,-0.17,-2.38,-43.5,20776600,145308057,1.95,40.358,0.287,12581923588
SZ300973,立高食品,74.05,-1.82,-2.4,-43.6,968788,71962934.19,1.36,57.857,0.675,12539627000
SH600976,健民集团,43.48,0.83,1.95,-43.84,4011594,171745205,2.63,18.735,1.854,6669771128
SH688162,巨一科技,55.17,1.17,2.17,-43.99,1105853,61490772,4.04,75.007,0.542,7577461575
SZ300036,超图软件,16.76,-0.18,-1.06,-44.03,4607012,77248904.58,1.07,44.952,0.358,8204859056
SH688211,中科微至,41.15,0.18,0.44,-44.29,196626,8088007,0.61,24.79,1.458,5415697923
SH688298,东方生物,88.7,-0.49,-0.55,-44.3,1463114,130336590,1.69,3.492,4.977,14901600000
SZ300792,壹网壹创,27.09,-0.71,-2.55,-44.31,2167386,58933448.81,1.91,21.182,0.923,6465692828
SH688508,芯朋微,63.86,0.44,0.69,-44.36,1577476,101506907,2.47,38.166,0.939,7226301810
SH600158,中体产业,8.38,-0.11,-1.3,-44.45,16608509,139393400,2.4,253.275,0.215,8040719501
SZ000636,风华高科,16.43,0.05,0.31,-44.5,8781600,144597285.25,0.98,23.6,1.399,19009727057
SZ300558,贝达药业,43.9,-0.64,-1.44,-44.69,1747997,76796321.21,0.42,69.597,0.568,18283162768
SH688087,英科再生,51.74,-0.56,-1.07,-45.04,455295,23510641,0.66,25.773,0.387,6965631662
SH603039,ST泛微,38.18,-0.82,-2.1,-45.04,373800,14390721,0.14,37.628,0.393,9949825327
SH600804,ST鹏博士,3.4,-0.04,-1.16,-45.16,16877094,57478795,1.21,,0,5635377280
SH600882,妙可蓝多,30.7,-0.2,-0.65,-45.18,2531142,77758841,0.62,90.764,0,15846730513
SZ002425,凯撒文化,5.28,-0.11,-2.04,-45.23,22964504,121341057.76,2.4,,0,5051191548
SZ300088,长信科技,7.21,0.08,1.12,-45.31,42218226,303787717.65,1.73,22.076,0.693,17699921317
SZ300725,药石科技,77.51,-3.16,-3.92,-45.42,3445827,269265155.31,2.11,59.886,0.129,15475499021
SZ300741,华宝股份,24.57,-0.42,-1.68,-45.49,1230063,30400565.02,0.2,17.321,5.372,15132171600
SH605589,圣泉集团,20.67,1.08,5.51,-45.52,17277778,352231209,2.81,24.726,0.968,16014636456
SH688266,泽璟制药-U,32.03,1.89,6.27,-45.53,1997029,63493242,1.42,,0,7687200000
SZ300834,星辉环材,28.58,-0.18,-0.63,-45.56,396522,11332275.07,0.82,26.251,7.698,5536299049
SZ301206,三元生物,38.82,-0.44,-1.12,-45.95,1461474,56931205.24,2.89,19.077,1.717,7854283674
SH605136,丽人丽妆,12.93,0.11,0.86,-46.21,5417127,69829828,2.76,24.567,1.625,5196373050
SZ002651,利君股份,7.08,0.08,1.14,-46.27,7350084,51968746.88,1.32,45.686,0.424,7316896800
SH600201,生物股份,8.64,-0.17,-1.93,-46.5,17054920,147712920,1.52,42.218,1.28,9679990113
SZ300617,安靠智电,37.8,1.05,2.86,-46.53,3115714,117171428.04,2.99,31.103,1.323,6350272841
SH603960,克来机电,19.28,0.28,1.47,-46.82,2676200,51594253,1.03,919.155,0.298,5077744680
SH603638,艾迪精密,16.85,-0.18,-1.06,-46.88,1118294,18838636,0.14,55.51,0.713,14156801447
SZ300271,华宇软件,6.74,-0.04,-0.59,-46.93,7916702,53369314.48,1.15,,0,5557541295
SH688148,芳源股份,18.47,-0.2,-1.07,-46.97,4727208,87511072,1.24,605.102,0.433,9451431460
SZ002212,天融信,10.14,0.49,5.08,-47,42426434,417194646.03,3.64,58.231,0.197,12019662650
SZ300783,三只松鼠,20.3,-0.28,-1.36,-47.4,3098500,62798209,0.77,57.562,1.084,8140300000
SH688277,天智航-U,13.78,0.15,1.1,-47.5,3225464,44281507,1.09,,0,5785489565
SH688798,艾为电子,112.71,-0.29,-0.26,-47.54,801823,91607837,1.13,63.107,0.71,18709860000
SH600812,华北制药,6.18,-0.04,-0.64,-47.67,6075247,37548299,0.37,211.65,0.971,10603213687
SZ002985,北摩高科,48.3,0.15,0.31,-47.74,2928315,140649974.4,1.63,39.454,0.319,16028528880
SZ002810,山东赫达,31.9,-0.49,-1.51,-48.03,5656687,181541650.75,1.79,29.607,0.314,10927218676
SZ300058,蓝色光标,5.49,-0.09,-1.61,-48.48,45739705,251527481.56,1.97,,0.776,13675797709
SZ300702,天宇股份,24.84,-0.19,-0.76,-48.49,2612252,65004463.44,1.25,72.634,0.403,8643752630
SH688339,亿华通-U,99.12,-1.06,-1.06,-48.77,1140950,113765330,1.4,,0,9901234279
SZ300171,东富龙,25.47,0,0,-48.98,4921907,124773575.63,1.13,18.181,1.514,16184021069
SH688029,南微医学,76.91,-0.59,-0.76,-49.04,851919,65906158,0.46,47.014,0.697,14401098166
SH688176,亚虹医药-U,11.7,-0.02,-0.17,-49.09,528864,6202046,0.5,,0,6669000000
SH688018,乐鑫科技,95.2,0.89,0.94,-49.12,809954,77345118,1.01,47.814,1.681,7659009932
SZ000681,视觉中国,12.09,-0.12,-0.98,-49.32,7879257,95333336.03,1.35,76.191,0.182,8469981201
SZ002382,蓝帆医疗,8.19,-0.12,-1.44,-49.72,13640921,112189694.99,1.36,,1.221,8247969696
SZ002024,ST易购,2.06,-0.01,-0.48,-50,17918051,36938033.05,0.22,,0,19178681689
SH688388,嘉元科技,62.1,1.59,2.63,-50,2895709,178781494,1.24,24.495,1.137,14543601905
SZ300981,中红医疗,20.72,-0.16,-0.77,-50.36,1550795,32234329.28,1.64,19.05,8.044,6216124320
SH688158,优刻得-W,13.12,0.08,0.61,-50.53,3278763,42927657,0.92,,0,5944607463
SZ300768,迪普科技,13.4,0.07,0.53,-50.95,2574724,34403505.94,0.67,35.226,0.697,8627309123
SZ300630,普利制药,26.78,0.08,0.3,-51.04,2597308,69705057.86,0.81,24.425,0.716,11701733955
SZ300726,宏达电子,48.32,1.94,4.18,-51.19,6269882,298163618.64,2.94,22.96,1.242,19900101310
SH688595,芯海科技,43.16,1.02,2.42,-51.31,2164211,93499461,2.94,93.862,0.331,6035772091
SZ002918,蒙娜丽莎,13.72,-0.21,-1.51,-51.36,8560500,116174632,3.91,,1.822,5747487485
SH603338,浙江鼎力,38.76,0.32,0.83,-51.36,3796656,147630609,0.75,20.62,0.877,19626043790
SZ300860,锋尚文化,40.08,-0.54,-1.33,-52.64,1008280,40429937.6,2.4,57.196,0.175,5501465289
SZ300677,英科医疗,22.2,-0.09,-0.4,-52.78,6160101,136846182.55,1.29,7.495,2.815,14641906437
SH688357,建龙微纳,89.05,-0.97,-1.08,-52.9,342344,30792437,1.02,20.665,1.684,5274332209
SH688519,南亚新材,23.2,0.38,1.67,-53.56,1405803,32555572,1.54,20.758,1.078,5438080000
SH688699,明微电子,84.31,2.88,3.54,-53.86,1948364,164858794,5.65,14.352,2.767,6269966080
SH688319,欧林生物,16.31,0.06,0.37,-54.45,682105,11098903,0.24,68.388,0,6609872150
SH688062,迈威生物-U,15.68,-0.09,-0.57,-54.94,835779,13103804,0.88,,0,6265728000
SZ000626,远大控股,10.68,0.11,1.04,-57.04,8117913,86680618.19,1.62,35.547,0,5435484156
SZ300672,国科微,78.82,1.02,1.31,-57.27,9827208,793080163.6,5.66,44.17,0.508,14349755913
SZ300151,昌红科技,17.09,0,0,-57.74,5899701,100879188.02,1.86,66.999,1.053,8587858336
