股票代码,股票名称,当前价,涨跌额,涨跌幅,年初至今,成交量,成交额,换手率,市盈率(TTM),股息率,市值
SZ002933,新兴装备,23.83,-0.21,-0.87,-34.59,947972,22674288.54,1.41,287.294,0,2796450500
SZ000338,潍柴动力,11.51,0.04,0.35,-34.6,20430460,234728506,0.4,19.575,2.441,100442669010
SH600707,彩虹股份,4.46,0.01,0.22,-34.6,9161900,40686495,0.37,,0,16004218205
SZ300499,高澜股份,10.32,-0.09,-0.86,-34.6,11049334,113954517.75,4.06,64.324,0,3184959680
SZ000710,贝瑞基因,12.68,-0.17,-1.32,-34.64,3749272,47748221.24,1.22,,0,4496402368
SH600529,山东药玻,28.35,0.28,1,-34.69,4256843,120375702,0.72,27.562,1.058,16867335627
SZ301061,匠心家居,31.42,-0.66,-2.06,-34.7,1219420,38224729.4,3.81,12.549,3.978,4021760000
SH688667,菱电电控,112.38,-3.98,-3.42,-34.72,531126,60380090,2.77,49.566,0,5798808000
SZ002511,中顺洁柔,10.8,-0.13,-1.19,-34.77,6492855,69957938.7,0.5,35.326,0.925,14186064740
SZ300456,赛微电子,15.98,-0.2,-1.24,-34.77,7825981,125493741.38,1.36,82.543,0.219,11717959371
SZ002269,美邦服饰,1.65,0.02,1.23,-34.78,19298100,31379666,0.77,,0,4145625000
SH605300,佳禾食品,13.93,-0.35,-2.45,-34.79,1811914,25296009,3.15,49.606,0.861,5572139300
SZ300572,安车检测,13.46,-0.17,-1.25,-34.82,3103100,41801189.72,1.75,3540.286,0,3082189410
SZ300965,恒宇信通,44.51,-1.19,-2.6,-34.88,398943,17947938.46,2.43,117.941,0.461,2670600000
SZ000661,长春高新,175.91,-0.05,-0.03,-34.89,3083368,541891147.27,0.81,18.006,0.455,71194346214
SH688222,成都先导,15.25,0.2,1.33,-34.89,930364,13958173,0.33,171.313,0.328,6110370000
SZ002879,长缆科技,15.08,-0.02,-0.13,-34.89,2567180,39100245.6,1.89,38.303,1.459,2912063211
SZ002036,联创电子,15.78,-0.56,-3.43,-34.9,30389987,482511797.8,2.89,141.641,0.07,16771677957
SZ300085,银之杰,9.97,-0.09,-0.89,-34.92,2812739,28025786.75,0.53,,0,7045206134
SZ002146,荣盛发展,2.83,0.04,1.43,-34.94,31153500,87487275,0.8,,0,12305303698
SZ002138,顺络电子,24.51,-0.59,-2.35,-34.96,5569243,136705628.88,0.77,29.615,1.224,19762862857
SZ300141,和顺电气,8.7,0.04,0.46,-34.97,3036443,26420111.03,1.55,3494.888,0.172,2208796020
SH603626,科森科技,7.86,-0.14,-1.75,-34.99,9447605,74551074,1.7,86.099,0,4382338205
SZ000066,中国长城,9.16,-0.1,-1.08,-35,16401963,149616887.28,0.52,77.143,0.515,29548319637
SZ301020,密封科技,19.89,0.03,0.15,-35.02,464291,9235879.22,0.64,42.846,1.357,2911896000
SH688057,金达莱,15.7,-0.03,-0.19,-35.05,643462,10088698,0.48,13.926,6.369,4333200000
SH688097,博众精工,30.3,-0.02,-0.07,-35.06,240671,7336756,0.48,66.216,0,12238223025
SZ000032,深桑达A,13.38,-0.17,-1.25,-35.08,2136465,28636022.3,0.33,,0.748,15225894551
SZ002026,山东威达,11.81,0.17,1.46,-35.09,8924260,106103126.6,2.09,14.383,1.26,5245899277
SZ300220,金运激光,12.3,-0.28,-2.23,-35.09,2572192,31784863.8,1.7,,0,1859760000
SZ000951,中国重汽,10.71,-0.1,-0.93,-35.11,8901824,94877314.68,0.76,36.336,2.801,12582850846
SH600862,中航高科,23.1,-0.27,-1.16,-35.11,4440055,102472585,0.32,47.072,0.554,32179434372
SH601377,兴业证券,6.15,0.06,0.99,-35.12,60130602,367921853,0.7,14.442,0,53111321858
SH605339,南侨食品,21.3,-0.7,-3.18,-35.14,1323400,28308047,1.97,30.491,1.549,9109038976
SZ301188,力诺特玻,15.77,-0.16,-1,-35.14,771000,12193938.26,1.6,29.324,1.268,3665105700
SZ300366,创意信息,7.86,0.02,0.26,-35.15,11780439,91757714.2,2.38,,0,4775548539
SZ002019,亿帆医药,11.42,-0.21,-1.81,-35.19,7333884,84313972.6,0.86,62.002,0,14001203524
SZ300556,丝路视觉,18.96,-0.37,-1.91,-35.21,2884800,54551353,3.01,45.682,0.422,2265453612
SZ300708,聚灿光电,11.89,0.05,0.42,-35.25,7444155,88247422.6,2.01,43.207,0.336,6476355135
SZ300148,天舟文化,3.47,-0.04,-1.14,-35.38,21700828,75088144.42,2.8,,0,2898627520
SH688323,瑞华泰,24.82,0.04,0.16,-35.39,562527,14078064,0.59,87.076,0.282,4467600000
SZ002453,华软科技,11.71,0.15,1.3,-35.45,9149200,107937032,1.5,,0,11056783705
SZ300368,汇金股份,6.62,-0.05,-0.75,-35.45,2978800,19672481,0.57,,0.151,3521465805
SZ300966,共同药业,26.35,-0.24,-0.9,-35.46,456329,12071545.91,0.77,47.264,0.516,3037548950
SH688004,博汇科技,22.61,-0.14,-0.62,-35.46,288008,6486994,0.72,197.239,0.385,1284248000
SZ000977,浪潮信息,22.99,-0.18,-0.78,-35.47,10531958,241950478.24,0.72,15.624,0.605,33650681773
SZ301200,大族数控,49,0.37,0.76,-35.48,752459,36744067.41,1.79,26.105,0.816,20580000000
SZ301178,天亿马,29.9,-0.1,-0.33,-35.51,351900,10487711.4,2.13,38.003,0.956,1972108320
SZ300877,金春股份,16.2,0.11,0.68,-35.53,797184,12835070.08,1.4,,1.08,1944000000
SH603228,景旺电子,21.95,0.17,0.78,-35.56,4242666,92637951,0.5,19.829,1.367,18603989083
SH603377,东方时尚,5.78,-0.01,-0.17,-35.56,2584080,14871099,0.36,49.756,0,4206937216
SZ300975,商络电子,7.46,-0.05,-0.67,-35.61,2573900,19172348,0.85,23.239,0.322,4699800000
SH601633,长城汽车,31.19,-0.46,-1.45,-35.62,28664654,884438056,0.47,32.468,0.227,285656617568
SH603985,恒润股份,26.36,0.76,2.97,-35.62,8468479,223460511,2.46,48.178,0.292,11621016959
SZ301100,风光股份,22.84,-0.09,-0.39,-35.63,2227667,50849881.58,4.46,48.708,4.378,4568000000
SZ300330,*ST计通,6.15,0.07,1.15,-35.67,4653750,28294155.5,2.77,,0,1052621085
SZ300852,四会富仕,37.18,-0.36,-0.96,-35.68,530080,19712946.6,1.49,19.145,0.888,3789785657
SZ301075,多瑞医药,24.45,0.44,1.83,-35.69,415542,10048358.38,2.08,43.21,2.556,1956000000
SZ300830,金现代,7.54,0,0,-35.7,2816500,21384849,1.17,906.722,0.663,3243142500
SH688321,微芯生物,22.51,-0.36,-1.57,-35.7,2316315,52403066,0.72,941.259,0,9245318455
SH600986,浙文互联,5.42,-0.16,-2.87,-35.71,27054503,147447187,2.05,31.806,0,7167546801
SZ300854,中兰环保,18.63,0.07,0.38,-35.71,933645,17311607.69,3.76,20.163,0.805,1846121220
SH688330,宏力达,72.05,-0.72,-0.99,-35.72,768445,55252460,1.7,17.445,1.721,7205000000
SH688665,四方光电,114,-5.05,-4.24,-35.74,661681,76229374,3.2,45.201,1.096,7980000000
SZ300331,苏大维格,21.4,-0.8,-3.6,-35.79,8939813,190465942.95,4.45,,0,5556772920
SH688128,中国电研,18.7,-0.05,-0.27,-35.82,1640649,30822857,1.71,23.253,1.872,7564150000
SZ300459,汤姆猫,3.56,-0.06,-1.66,-35.86,86695118,308303286.15,2.94,21.333,0,12516286943
SH603737,三棵树,89.22,-3.16,-3.42,-35.88,2731455,245079991,0.73,,0,33585752501
SH603808,歌力思,9.11,0.02,0.22,-35.88,1868966,16985474,0.51,20.034,2.77,3362436119
SH688099,晶晨股份,83.46,-1.46,-1.72,-35.9,1708550,143046463,0.42,29.923,0,34312075200
SZ002082,万邦德,9.47,-0.03,-0.32,-35.97,2708500,25623851,0.75,52.11,0,5854570191
SH601969,海南矿业,7.69,0.05,0.65,-35.97,11270722,86281863,0.56,21.337,0,15645279846
SZ000829,天音控股,11.73,-0.7,-5.63,-35.99,43848713,518889185.45,4.28,67.535,0.52,12024428138
SZ002153,石基信息,13.12,-0.31,-2.31,-36,4225631,55705769.36,0.34,,0.163,27543863999
SZ301128,强瑞技术,32.2,0.69,2.19,-36,1560432,49931940.8,8.45,42.364,1.553,2379149228
SH688280,精进电动-UW,9.76,-0.25,-2.5,-36,2730745,26822130,2.61,,0,5760563470
SH688153,唯捷创芯-U,42.61,-0.79,-1.82,-36.02,527836,22540828,1.73,,0,17047408800
SZ300755,华致酒行,31.72,-1.2,-3.65,-36.04,4292291,136874705.05,1.04,20.987,1.04,13220845248
SZ300671,富满微,51.58,-0.44,-0.85,-36.04,1953481,101103615.98,0.9,53.64,0.579,11230228317
SH601528,瑞丰银行,7.05,0.07,1,-36.11,8997024,63108031,1.48,7.727,2.553,10640952179
SH605180,华生科技,16.66,0.24,1.46,-36.15,531677,8795253,1.42,18.593,4.617,2165800000
SZ300379,东方通,18.75,-0.55,-2.85,-36.16,6372688,119751090.62,1.47,50.321,0.48,8623311225
SZ003006,百亚股份,11.1,0.12,1.09,-36.17,2541254,28095883.78,1.18,27.413,2.703,4776666330
SZ002599,盛通股份,4.88,-0.01,-0.2,-36.21,4929953,23978519.05,1.25,,0,2623423179
SZ002900,哈三联,12.95,0.35,2.78,-36.23,4101200,53051612.5,2.38,,2.471,4099970648
SH605358,立昂微,51.31,-0.83,-1.59,-36.26,7571140,390210735,1.51,38.823,0.724,34729089300
SH603986,兆易创新,111.22,-2.03,-1.79,-36.28,6923481,770759367,1.04,24.118,0.953,74235691084
SZ002373,千方科技,9.52,-0.25,-2.56,-36.32,6666151,64066124.54,0.49,120.649,0,15043391807
SZ301129,瑞纳智能,53.22,-0.6,-1.11,-36.32,304300,16140772,1.65,21.749,1.302,3959035800
SZ300363,博腾股份,56.8,-1.6,-2.74,-36.34,8289405,472535247.22,1.83,20.311,0.34,30906204576
SH600516,方大炭素,6.88,-0.02,-0.29,-36.41,15093535,103651384,0.4,28.363,0,26185076132
SZ301182,凯旺科技,22.39,-0.13,-0.58,-36.41,514431,11458818.54,2.15,38.214,1.34,2145447863
SZ300618,寒锐钴业,50.6,1.51,3.08,-36.42,4080923,203492735.76,1.5,25.574,0.85,15666627233
SH688356,键凯科技,213.05,-9.55,-4.29,-36.48,335937,72331115,0.93,62.186,0.411,12844358400
SZ000650,仁和药业,5.82,-0.07,-1.19,-36.5,14805250,86260697.37,1.1,12.873,1.718,8147640522
SZ300551,古鳌科技,10.66,0.11,1.04,-36.5,12911400,135347042.4,5.48,379.457,0.095,3685726330
SZ300204,舒泰神,11.14,-0.15,-1.33,-36.52,3341178,37332208.88,0.71,,0,5311045620
SZ301213,观想科技,40.66,-0.94,-2.26,-36.55,695557,28508161.22,3.48,53.244,0.738,3252799959
SH600131,国网信通,13.71,-0.26,-1.86,-36.64,9158100,125692495,1.7,23.725,1.24,16388859198
SH603517,绝味食品,42.75,-1.38,-3.13,-36.68,5048096,215572434,0.83,45.045,1.346,26018962211
SZ300892,品渥食品,25.47,-0.33,-1.28,-36.68,916815,23423522.65,2.99,38.156,0.746,2547000000
SZ002601,龙佰集团,17.18,0.18,1.06,-36.69,11363589,194669226.05,0.62,9.11,7.249,41064585298
SH603717,天域生态,8.09,-0.07,-0.86,-36.7,9549339,77727983,3.29,,0,2347283082
SH688365,光云科技,8.77,-0.06,-0.68,-36.72,2181889,19225420,1.28,,0,3516770000
SH603267,鸿远电子,113.19,-1.99,-1.73,-36.73,1697214,190069508,0.73,30.656,0.345,26305808760
SZ300391,康跃科技,9.61,-0.13,-1.33,-36.78,2947300,28236157,0.84,,0,3366730036
SH688230,芯导科技,64.13,-1.43,-2.18,-36.78,326987,21025487,1.67,45.081,0.668,5386920000
SZ002803,吉宏股份,13.42,0.4,3.07,-36.79,15360386,201708801.53,5.41,31.53,0,5078252645
SH600703,三安光电,23.63,-0.34,-1.42,-36.8,32850358,781178261,0.81,77.754,0.423,105846835108
SZ300843,胜蓝股份,19.08,-0.4,-2.05,-36.84,1487400,28507248,2.78,32.628,0.365,2852402760
SH688553,汇宇制药-W,21.04,-0.16,-0.75,-36.86,348076,7337761,0.67,24.899,1.003,8912544000
SZ301087,可孚医疗,37.1,0.2,0.54,-36.86,759136,28224195.74,1.5,22.519,3.317,7734886250
SH600456,宝钛股份,44.61,-0.07,-0.16,-36.88,5083990,227519493,1.06,33.292,1.905,21313656015
SZ002048,宁波华翔,13.54,-0.25,-1.81,-36.89,8414472,113892604.37,1.51,11.225,19.101,11022853178
SZ300767,震安科技,54.8,-1.2,-2.14,-36.9,2343969,129713213.65,1.15,173.388,0.137,13297675333
SZ300383,光环新网,9.34,-0.07,-0.74,-36.93,10008591,93196976.37,0.56,23.251,0.214,16789517191
SH688175,高凌信息,32.09,-0.02,-0.06,-36.97,160111,5136926,0.9,25.248,1.558,2981365702
SZ000503,国新健康,10.65,-0.3,-2.74,-36.98,11938387,127700104.71,1.33,,0,9661841923
SH600459,贵研铂业,15.86,0.21,1.34,-36.98,4253206,66978692,0.75,24.369,1.261,9375746531
SZ300598,诚迈科技,40.28,-0.54,-1.32,-37.02,2027051,81282921.81,1.27,,0.05,6448911662
SZ300287,飞利信,3.86,-0.06,-1.53,-37.03,27707894,106695909.07,2.16,,0,5540156899
SZ300480,光力科技,16.55,-0.25,-1.49,-37.05,4870860,81479838.1,2.15,56.103,0.464,5813861333
SH603010,万盛股份,16.05,0.12,0.75,-37.11,1833380,29178083,0.38,14.914,2.617,9462736418
SZ300729,乐歌股份,18.23,0.22,1.22,-37.19,5741634,103675180.88,2.78,17.409,1.097,4023702539
SZ300870,欧陆通,52.45,-1.77,-3.26,-37.19,670167,35480836.77,1.71,118.357,0.252,5332067000
SZ300213,佳讯飞鸿,5.52,-0.04,-0.72,-37.21,6212900,34328860,1.13,33.141,0.906,3277326473
SZ300222,科大智能,7.41,-0.05,-0.67,-37.26,6342620,47148816.31,1.01,,0,5781594954
SZ002236,大华股份,14.47,-0.16,-1.09,-37.33,17071994,246841965.67,0.87,13.483,1.842,43889842130
SH600841,动力新科,7.29,-0.15,-2.02,-37.34,8226327,59926746,2.51,43.887,1.749,11893895486
SZ000615,奥园美谷,6.75,0.04,0.6,-37.38,6327751,42577664.66,0.81,,0,5272967153
SH600906,财达证券,7.89,0.05,0.64,-37.41,13284112,104318757,1.01,51.385,1.267,25603050000
SZ002245,蔚蓝锂芯,17.14,-0.13,-0.75,-37.47,15460935,264852529.25,1.59,28.955,0.367,19746077644
SH600855,航天长峰,10.79,0.07,0.65,-37.48,3629672,39057977,1.04,312.908,0.732,4860105183
SZ301185,鸥玛软件,16.53,-0.07,-0.42,-37.49,640592,10563124.54,1.67,41.196,1.21,2535992928
SZ300235,方直科技,10.29,-0.16,-1.53,-37.51,2149400,22190568,1.6,76.99,0.194,1726981916
SH600316,洪都航空,24.34,-0.2,-0.81,-37.53,4151435,101411602,0.58,162.935,0.275,17454567222
SZ300502,新易盛,24.36,-0.38,-1.54,-37.54,6073608,148658536.65,1.38,15.441,0.464,12352620295
SZ300976,达瑞电子,50.26,-1.01,-1.97,-37.55,502280,25401627.41,1.35,26.78,2.388,4723756464
SH603693,江苏新能,13.6,0.11,0.82,-37.56,5649026,76706632,0.7,38.885,0.566,12124071968
SZ300745,欣锐科技,40.08,-1.42,-3.42,-37.57,4277397,173399875.15,4.41,276.63,0,4999325814
SZ300540,蜀道装备,19.64,0.74,3.92,-37.57,2832754,55038057.4,2.61,,0,3155990743
SH603189,网达软件,12.73,-0.13,-1.01,-37.6,1192700,15192658,0.44,55.303,0.786,3431350483
SZ000796,ST凯撒,4.76,-0.14,-2.86,-37.61,12455497,59821576.46,1.55,,0,3822281228
SZ002389,航天彩虹,17.28,-0.14,-0.8,-37.62,7870102,136583876.64,0.85,72.58,0.349,17227900800
SZ300737,科顺股份,10.13,-0.22,-2.13,-37.66,5703158,57986145.2,0.64,26.762,0,11962300492
SH688316,青云科技-U,31.24,-0.81,-2.53,-37.71,179485,5647254,0.51,,0,1482718347
SH688739,成大生物,46.47,-0.05,-0.11,-37.71,208058,9678170,0.51,27.723,2.152,19352431500
SZ002975,博杰股份,39.15,0.15,0.38,-37.73,568768,22077666.12,1.46,24.371,0.896,5456684679
SZ300602,飞荣达,15.62,-0.27,-1.7,-37.74,4507342,70803979.77,1.43,,0.064,7934053228
SZ300215,电科院,6.24,-0.05,-0.79,-37.79,4092995,25559354.9,0.58,34.184,0,4731932319
SH688159,有方科技,19.65,-0.63,-3.11,-37.82,896189,17745251,1.38,,0,1801502077
SH603733,仙鹤股份,25.04,-0.74,-2.87,-37.83,2128100,53138999,0.3,23.199,1.398,17677556283
SZ300327,中颖电子,38.08,-0.59,-1.53,-37.83,5195444,197481034.55,1.54,27.524,1.146,13024855859
SH688227,品高股份,19.81,0.01,0.05,-37.83,172809,3403316,0.66,44.824,0.747,2239624998
SZ300082,奥克股份,9.29,0.07,0.76,-37.84,3521940,32597328.4,0.52,19.96,3.681,6318112278
SH688305,科德数控,66.51,-1.44,-2.12,-37.84,450005,30118811,0.99,78.874,0,6197252618
SH688398,赛特新材,31.1,-0.9,-2.81,-37.84,353458,11084055,0.96,34.464,1.447,2488000000
SZ002925,盈趣科技,20.16,-0.38,-1.85,-37.88,3657463,73884975.52,0.5,18.221,4.96,15782232070
SH688312,燕麦科技,16.13,-0.07,-0.43,-37.95,434680,7002700,0.63,22.48,3.72,2324200992
SH688772,珠海冠宇,29.98,0.37,1.25,-37.95,3404335,101288849,3.12,77.749,0.6,33633235295
SH603989,艾华集团,25.4,-0.61,-2.35,-37.98,1817391,46438914,0.45,20.645,1.181,10180713725
SZ301127,天源环保,12.46,0.29,2.38,-37.98,18228828,225398176.49,17.78,28.767,0.354,5213336268
SZ301108,洁雅股份,36.58,-0.21,-0.57,-38.03,350521,12789799.65,1.73,17.269,2.05,2970655142
SZ300296,利亚德,6.3,-0.03,-0.47,-38.03,13825847,86967692.66,0.66,26.981,0.794,16020279311
SZ300948,冠中生态,15.14,0.15,1,-38.04,648200,9766449.5,0.93,30.04,0.363,2119751400
SZ300937,药易购,28.18,-1.82,-6.07,-38.13,3243799,91702113.73,7.97,563.962,0,2695887099
SZ300052,中青宝,20.2,-0.47,-2.27,-38.15,9088691,183240558.19,3.48,,0,5292676942
SH603915,国茂股份,16.98,-0.17,-0.99,-38.17,3814507,64922180,0.59,25.901,1.262,11249680613
SZ002750,龙津药业,9.97,-0.18,-1.77,-38.19,4706535,47180714.59,1.18,,0,3992985000
SZ300463,迈克生物,17.58,-0.14,-0.79,-38.26,6579947,115934576.81,1.33,12.962,2.679,10767215392
SH688687,凯因科技,16.6,0.04,0.24,-38.41,782318,12986068,0.67,26.012,1.497,2837079805
SH689009,九号公司-WD,43.15,0.18,0.42,-38.42,1712908,74317272,0.34,74.48,0,30701410977
SH603669,灵康药业,6.06,0.02,0.33,-38.42,2193805,13219786,0.3,132.416,1.65,4370640044
SH603518,锦泓集团,7.43,0.01,0.13,-38.44,1789500,13231234,0.6,20.415,0,2579733997
SH603117,ST万林,2.45,0.01,0.41,-38.44,4563200,11133519,0.72,,0,1551204030
SH603489,八方股份,137.45,-4.04,-2.86,-38.46,538940,74045114,0.75,25.537,1.455,16535791672
SZ300418,昆仑万维,14.18,-0.55,-3.73,-38.47,21413758,304955583.35,1.96,14.294,0.464,17019541030
SZ300264,佳创视讯,6.27,0,0,-38.47,24662900,151999023,6.92,,0,2590137000
SZ003026,中晶科技,44.97,-0.84,-1.83,-38.48,916000,41358485,1.66,53.539,1.318,4540525564
SZ300471,厚普股份,15.65,0.61,4.06,-38.48,11056342,172154481.88,3.28,,0,6040885164
SZ002402,和而泰,16.73,-0.39,-2.28,-38.5,14901540,249973035.28,1.86,31.93,0.598,15291570125
SZ301040,中环海陆,24.43,0.68,2.86,-38.52,2153179,52225463.38,3.1,108.854,0.819,2443000000
SZ300961,深水海纳,12.47,0.04,0.32,-38.61,719394,8938314.48,0.59,169.337,0.184,2210681600
SZ002565,顺灏股份,4.18,-0.01,-0.24,-38.62,11403732,47622602.12,1.08,,0,4430753694
SZ300869,康泰医学,24.6,0.17,0.7,-38.63,2474414,60893619.27,1.55,37.262,1.22,9884201280
SZ002650,加加食品,4.21,-0.06,-1.41,-38.63,12974152,54721834.52,1.13,,2.09,4849920000
SH688100,威胜信息,20.87,-0.58,-2.7,-38.63,2843635,59684046,1.7,28.642,1.246,10435000000
SH688468,科美诊断,10.85,0.11,1.02,-38.64,558792,6048391,0.2,30.583,1.567,4350850000
SZ300912,凯龙高科,14.72,-0.14,-0.94,-38.64,957656,14129894.96,1.55,,0,1648168960
SH605305,中际联合,42.35,1.24,3.02,-38.65,2191943,92882619,2.06,32.877,1.081,6428730000
SH688016,心脉医疗,150.79,6.41,4.44,-38.69,3203294,498424692,8.29,31.352,1.393,10853584786
SZ300662,科锐国际,37.93,0.43,1.15,-38.74,3084900,115351397.01,1.57,26.565,0.546,7466031772
SZ300577,开润股份,13.92,0.04,0.29,-38.74,2213809,30832379.72,1.71,25.155,0.718,3337878860
SH688217,睿昂基因,44.53,-1.79,-3.86,-38.77,952948,43309407,2.61,56.65,0,2474846482
SH601778,晶科科技,5.21,0.07,1.36,-38.79,35903026,185831116,1.76,51.704,0.241,15079666200
SZ300161,华中数控,18.43,-0.1,-0.54,-38.79,1515300,27965464.76,0.9,173.171,0.109,3661983978
SZ000537,广宇发展,14.64,0.16,1.1,-38.8,20287030,297802896.93,1.09,,0.683,27267303341
SZ300844,山水比德,26.97,0.25,0.94,-38.81,295360,7952689.2,1.81,,0,1743340800
SZ300165,天瑞仪器,4.87,0.02,0.41,-38.82,6731820,32594213.4,1.75,,0,2420345537
SZ301050,雷电微力,82.76,1.55,1.91,-38.83,2932153,241589675.39,2.19,51.45,0.13,14420102400
SH688088,虹软科技,26.75,-0.36,-1.33,-38.83,2366474,63072304,0.88,98.109,0.748,10860500000
SH600222,太龙药业,5.48,-0.01,-0.18,-38.87,3345190,18325440,0.58,,0.182,3144896831
SZ300261,雅本化学,11.71,-0.13,-1.1,-38.88,13196563,155171479.78,1.39,54.331,0,11280353905
SH603533,掌阅科技,15.55,-0.16,-1.02,-38.89,4355202,67339936,0.99,120.778,0.257,6824845784
SH688408,中信博,107.81,1.48,1.39,-38.9,2980717,326022952,4.08,,0.028,14631485899
SZ002013,中航机电,11,0.05,0.46,-38.96,16209586,177875530.34,0.42,30.304,0.909,42733072679
SZ300079,数码视讯,5.38,-0.17,-3.06,-38.96,32866858,176651484.82,2.59,90.489,0.186,7688067678
SH603657,春光科技,15.58,0.06,0.39,-38.97,1207940,18727559,0.9,21.771,1.926,2136929430
SH688060,云涌科技,44.45,0.31,0.7,-38.99,198510,8748198,0.76,59.839,0.592,2667000000
SH688167,炬光科技,133.56,-2.49,-1.83,-39.01,766858,102715693,3.79,115.982,0,12015057600
SH603610,麒盛科技,12.02,-0.34,-2.75,-39.04,8380171,101787970,4.02,13.47,2.6,4309040797
SH600876,洛阳玻璃,22.48,0.06,0.27,-39.06,4830537,109156686,1.26,46.162,0,14514773168
SZ301041,金百泽,18.08,-0.12,-0.66,-39.06,1312414,23803709.24,2.56,53.205,0.404,1928774400
SH603650,彤程新材,30.57,0.79,2.65,-39.08,7101215,217523239,1.2,66.631,0.294,18223404021
SH605089,味知香,56.81,-0.94,-1.63,-39.08,663630,37830684,2.5,40.122,1.76,5681000000
SH688332,中科蓝讯,55.83,-0.67,-1.19,-39.09,535835,29951497,1.93,36.93,0.985,6699600000
SH603048,浙江黎明,17.48,0.02,0.11,-39.1,362062,6305969,0.99,54.302,1.173,2567462400
SZ300894,火星人,29.63,-0.61,-2.02,-39.12,1009489,29967376.59,0.9,32.009,2.025,12000150000
SZ002283,天润工业,5.66,-0.08,-1.39,-39.13,7977121,45329250.58,0.8,17.88,1.767,6449327627
SZ301047,义翘神州,107.63,-0.42,-0.39,-39.17,308420,33334749.83,0.53,29.615,4.89,13905796000
SZ300919,中伟股份,92.01,-0.63,-0.68,-39.17,2457670,225942859.32,1.32,50.46,0.181,56095450365
SZ000564,ST大集,1.04,-0.01,-0.95,-39.18,67195168,69940900.72,0.44,,0,19930328428
SH688680,海优新材,185.16,4.66,2.58,-39.19,1279791,235592485,2.57,40.846,0.329,15557143200
SZ002232,启明信息,13.48,-0.29,-2.11,-39.23,12367862,167109191.81,3.03,98.737,0.371,5507233173
SZ301110,青木股份,37.81,-0.67,-1.74,-39.26,564529,21433718.56,3.72,22.296,1.587,2520666679
SZ300582,英飞特,13.05,-0.14,-1.06,-39.27,3592850,46761347.5,1.64,23.504,0.604,3877271537
SH688658,悦康药业,17.35,0.68,4.08,-39.3,6043628,104518574,2.99,16.518,3.919,7807500000
SH603666,亿嘉和,45.43,-1.16,-2.49,-39.38,2641896,120325578,1.28,20.1,0.352,9446746001
SZ301013,利和兴,10.33,-0.1,-0.96,-39.4,2761150,28612088.5,1.66,513.07,0.645,2414565768
SH688246,嘉和美康,22.14,-0.16,-0.72,-39.44,476647,10464174,1.44,59.891,0,3052607894
SH600958,东方证券,8.52,0.08,0.95,-39.44,32627516,277124636,0.44,21.814,2.934,72391417888
SH600984,建设机械,5.18,0.08,1.57,-39.47,8436690,43526134,0.72,119.434,0.743,6511487532
SZ002044,美年健康,4.75,-0.01,-0.21,-39.49,17017065,80617742.31,0.44,,0,18592706134
SH601966,玲珑轮胎,21.92,-0.52,-2.32,-39.55,9020441,198331106,0.66,257.893,0.734,32369954765
SZ300114,中航电测,10.63,-0.05,-0.47,-39.61,3623700,38498073,0.61,25.737,0.47,6279784104
SH603187,海容冷链,28.36,-0.64,-2.21,-39.67,2028744,57567450,0.84,29.699,0.937,7829835459
